gameId,gameName,playCount,backlogCount,replayCount,retiredPercentage,rating,completedCount
144718,Commander Keen: Keen Dreams - Definitive Edition,1,1,0,0.0,0.0,1
144719,Interstellar Conquest,0,1,0,50.0,0.0,0
144720,Nose: The Great Keana Edition,0,0,0,0.0,80.0,1
144721,ISOLAND4: The Anchor of Memory,0,4,0,20.0,0.0,0
144722,Reality Incognita,0,1,0,0.0,0.0,0
144723,Helga the Viking Warrior,0,1,0,0.0,0.0,0
144724,Engineering - Mystery of the Ancient Clock,0,1,0,0.0,0.0,0
144725,Crystal of Atlantis,0,1,0,0.0,0.0,0
144726,Arcanika,0,1,0,0.0,0.0,0
144727,Cheese Game,0,0,0,0.0,60.0,1
144728,Quadrium,0,1,0,50.0,0.0,0
144729,Jewel Legends: Atlantis,0,1,0,0.0,0.0,0
144730,New Yankee: Karma Tales,0,1,0,0.0,0.0,0
144731,Ninja Castle Escape,0,1,0,0.0,0.0,0
144732,Crossroad of Worlds: Star Riddle,0,1,0,0.0,0.0,1
144733,Swords and Sandals IV: Tavern Quests,0,0,0,0.0,60.0,1
144735,Stick War III,0,0,0,0.0,70.0,2
144736,Take The Throne,0,1,0,0.0,0.0,0
144737,Last Remains,0,1,0,0.0,0.0,0
144738,Build N Race,0,0,0,100.0,70.0,0
144739,Petz Fashion: Dogz and Catz,0,0,0,100.0,60.0,0
144740,Action News Heroes,0,0,0,0.0,0.0,0
144741,Lilith-M,0,0,0,0.0,0.0,0
144742,Costa Verde Transport Department,0,1,0,0.0,0.0,0
144743,Neural Parasite,0,0,0,0.0,70.0,1
144744,Astral Abyssal,0,0,0,0.0,80.0,2
144745,Megaloot,4,9,0,13.3,75.0,4
144746,Spikeout Final Edition,0,0,0,0.0,65.0,1
144747,Songs of Everjade,0,1,0,0.0,0.0,0
144748,Fortnite Chapter 5 Season 1,0,0,0,0.0,0.0,0
144749,Grayland,0,1,0,0.0,0.0,2
144750,Hailing from the Abyss,0,0,0,100.0,0.0,0
144751,Trash Can Army,0,0,0,0.0,80.0,1
144752,Saga of the Moon Priestess,1,3,0,12.5,63.0,4
144753,Skyward Samurai,0,1,0,0.0,50.0,0
144754,The Source,0,1,0,0.0,60.0,0
144755,The Front,2,7,0,12.5,0.0,0
144756,Candy Rangers,0,1,0,0.0,0.0,0
144757,Wings of Endless,0,2,0,0.0,0.0,0
144758,Sunkissed City,0,4,0,0.0,0.0,0
144759,Project Witch,0,0,0,100.0,0.0,0
144760,Block Mesa 64,0,1,0,0.0,0.0,1
144762,Daymare Cat,0,1,0,0.0,70.0,5
144761,Ore no Hitomi de Maruhadaka! Fukachi na Mirai to Misukasu Vision,0,0,0,0.0,80.0,1
144763,Seasons of Rocco,0,3,0,0.0,0.0,1
144764,Ex Astris,0,4,0,11.1,73.0,4
144765,shapez 2 Demo,0,0,0,0.0,0.0,1
144766,Twilight Wars,0,1,0,0.0,0.0,0
144767,Box Dungeons,0,1,0,0.0,0.0,0
144768,Dead Weight,0,2,0,0.0,0.0,0
144769,Welcome To... Chichester 2: Part 1 - The Spy of Chichester and the Eager Tourist Guide,0,0,0,0.0,0.0,1
144770,Hitman 3: Sarajevo Six Campaign Pack,0,0,0,0.0,80.0,1
144771,Project Bloom,0,1,0,0.0,0.0,0
144772,Dungeon Stalkers,0,0,0,0.0,0.0,0
144773,Quest Giver,0,1,0,33.3,0.0,1
144774,Dread Weight,0,2,0,0.0,78.0,2
144775,Moonstone Remix,0,0,0,0.0,0.0,0
144776,Homicipher,0,0,0,0.0,0.0,0
144777,Boyfriend Exorcist,0,0,0,0.0,0.0,0
144778,Bewitching Sinners,1,7,0,0.0,90.0,3
144779,Sifting Thyme,0,1,0,0.0,0.0,0
144780,AaaaaAAaaaAAAaaAAAAaAAAAA!!! Remastered,0,4,1,16.7,0.0,1
144781,The First Hero,0,1,0,0.0,0.0,0
144782,Creator of Another World,0,1,0,0.0,0.0,0
144783,Sil-Q,0,1,0,0.0,0.0,0
144784,NFL Pro Era 2,0,0,0,0.0,0.0,0
144785,Soul Street,0,0,0,0.0,0.0,0
144786,Blue Portals,0,0,0,0.0,100.0,1
144787,The Orc Of Vengeance,0,0,0,0.0,65.0,1
144788,The Depraved Vampire Slut,0,0,0,0.0,65.0,1
144789,Jinshin,0,1,0,0.0,0.0,1
144790,Pretty Rhythm My☆Deco Rainbow Wedding,0,0,0,100.0,0.0,0
144791,Floating Life2,0,1,0,0.0,0.0,0
144792,Lost Lands: Sand Captivity - Collector's Edition,0,1,0,0.0,0.0,0
144793,Leaf Tree,0,0,0,0.0,0.0,1
144794,Unlock the Block,0,0,0,0.0,0.0,2
144795,Xiuzhen Idle,0,2,0,50.0,0.0,0
144796,I'm Counting to 6,0,3,0,0.0,63.0,15
144797,DewDrop Dynasty,0,0,0,0.0,0.0,0
144798,Boxes: Lost Fragments,1,30,0,0.0,75.0,70
144799,Until Then,22,84,0,2.4,78.0,79
144800,Shadow of the Wyrm,0,1,0,0.0,0.0,0
144801,Godshard Chronicles,0,1,0,0.0,0.0,0
144802,SoulQuest,0,1,0,0.0,0.0,0
144803,The Looter,0,1,0,0.0,0.0,0
144804,Acid Knife,0,1,0,0.0,0.0,0
144805,The Last Night (2024),0,1,0,0.0,0.0,0
144806,Tsukichi Chronicles,0,1,0,0.0,0.0,0
144807,Kirby’s Dream Buffet,0,1,0,0.0,0.0,0
144808,Ghostland Yard,0,0,0,0.0,0.0,1
144810,Apartment 1406,0,0,0,0.0,80.0,1
144811,Guild Saga: Vanished Worlds,0,1,0,0.0,0.0,0
144812,Selfie Girls,0,1,0,0.0,0.0,0
144813,Love and Deepspace,6,2,0,50.0,90.0,0
144814,Goblins on the March: Breed All Humans!,0,0,0,0.0,60.0,2
144815,The Age of Hell,0,2,0,0.0,0.0,0
144816,We Are One,1,7,0,0.0,70.0,1
144817,Masala Drive,0,0,0,0.0,0.0,1
144818,THE DESCENT,0,1,0,0.0,0.0,0
144819,Ravendawn,0,0,0,0.0,0.0,0
144820,Dream Day 6: Bella Italia,0,0,0,0.0,0.0,1
144821,Mencia. A never was tale.,0,1,0,0.0,0.0,0
144822,The Flying Feathers,0,1,0,0.0,0.0,0
144823,Echo of the Last Light,0,1,0,0.0,0.0,0
144824,Slime Knight,0,1,0,0.0,0.0,0
144825,QuentBlast,0,1,0,0.0,0.0,0
144826,Blindsight: War of the Wardens,0,1,0,0.0,60.0,1
144827,Thereafter,0,3,0,0.0,0.0,0
144828,Varial,0,1,0,0.0,0.0,0
144829,PUNCHERMAN!: First Day,0,1,0,0.0,0.0,0
144830,Year 500,0,1,0,0.0,0.0,0
144831,Lodestone - The crazy cave adventures of mad Stony Tony and his encounter with the exploding rolling stones,0,1,0,0.0,0.0,0
144833,Divergence,0,0,0,0.0,55.0,2
144832,Unsung Empires: The Cholas,0,1,0,0.0,0.0,0
144834,You're Not Family,0,1,0,0.0,0.0,0
144835,Witchcraft: Candy Hunt,0,1,0,0.0,0.0,0
144836,Yunoia,0,1,0,0.0,0.0,0
144837,ENEMIES,0,1,0,0.0,0.0,0
144838,"(val)iant: or, val's guide to having a broken vag",0,2,0,0.0,80.0,1
144839,KILL CRAB,0,1,0,0.0,0.0,0
144840,Elliot and the Musical Journey,0,1,0,0.0,0.0,0
144841,Rings of Hell,0,1,0,0.0,0.0,0
144842,Kellogg's Gut Bacteria Reef,0,1,0,0.0,0.0,0
144843,Trouble Inn: Jonny's Room,0,1,0,0.0,0.0,0
144844,Zoelie - SCAD Games Studio,0,1,0,0.0,0.0,0
144845,Sun Warriors,0,1,0,0.0,0.0,0
144846,The Struggles Of Stefan,0,1,0,0.0,0.0,0
144847,Thoughts,0,1,0,0.0,0.0,0
144848,Project Hive,0,1,0,0.0,0.0,0
144849,Ties,0,1,0,0.0,0.0,0
144850,"Robots, Death & Venice",0,1,0,0.0,0.0,0
144851,Wreckdigger,0,1,0,0.0,0.0,0
144852,Kenopsia,0,1,0,0.0,0.0,0
144853,Ha_Bits,0,1,0,0.0,0.0,0
144854,"The Sinking Structure, Clione, and Lost Child - Log1",0,0,0,0.0,63.0,2
144856,"The Sinking Structure, Clione, and Lost Child - Log3",0,0,0,0.0,35.0,1
144855,"The Sinking Structure, Clione, and Lost Child - Log2",0,0,0,0.0,58.0,2
144857,"The Sinking Structure, Clione, and Lost Child - Log4",0,0,0,0.0,25.0,1
144858,"The Sinking Structure, Clione, and Lost Child - Log5",0,0,0,0.0,40.0,1
144859,"The Sinking Structure, Clione, and Lost Child - Log6",0,0,0,0.0,40.0,1
144860,Hotel on the Grate,0,1,0,0.0,0.0,0
144861,Code: Seigetsu,0,1,0,0.0,0.0,0
144862,Kagura Genesis: Kuon's Story,0,1,0,0.0,0.0,0
144863,A Night at the Watermill,0,3,0,0.0,72.0,6
144864,Forbidden Escape,0,1,0,0.0,0.0,0
144865,Re:|THM - once upon a time,0,0,0,50.0,0.0,1
144866,Forest of Frequencies,0,1,0,0.0,0.0,0
144867,Install Wizard,0,1,0,0.0,0.0,0
144868,Oh Sheep!: Baaaa,0,1,0,0.0,0.0,0
144869,Neokaiju,0,1,0,0.0,0.0,0
144870,Koa: The Forgotten Gods,0,1,0,0.0,0.0,0
144871,"Jacktus Green: The Fluffy, the Spiky and the Spicy",0,1,0,0.0,0.0,0
144872,Psycho Bathroom,0,1,0,0.0,0.0,0
144873,Penelope's Odyssey,0,1,0,0.0,0.0,0
144874,Medusa's Heart of Stone Chapter 01,0,1,0,0.0,0.0,0
144875,Aria,0,0,0,0.0,0.0,0
144876,PI.EXE,0,1,0,0.0,0.0,0
144877,Mrs.Cat Between Worlds,0,0,0,0.0,55.0,3
144878,Dream Day 7: True Love,0,0,0,0.0,0.0,1
144879,Dream Town Island,1,4,0,0.0,0.0,2
144880,Scavenger Hunt: Italy,0,0,0,0.0,0.0,1
144881,Scavenger Hunt: Switzerland,0,0,0,0.0,0.0,1
144882,The Spidy Quiz,0,0,0,0.0,0.0,2
144883,The Cow Quiz,0,0,0,0.0,0.0,2
144884,Labyrinth 2,0,0,0,50.0,75.0,1
144885,Last Day of Rome,0,1,0,0.0,0.0,0
144886,Transport Services,1,0,0,0.0,0.0,1
144887,My Dystopian Robot Girlfriend,0,1,0,50.0,50.0,0
144888,Letzte Worte VR,0,1,0,0.0,0.0,0
144889,Spark and The Digital Daydream,0,0,0,0.0,80.0,1
144890,Code S-44: Episode 1,0,0,0,100.0,0.0,0
144891,ZumaJi Delux,0,0,0,33.3,0.0,2
144892,Shut your teet,0,0,0,0.0,0.0,1
144893,Quanero VR,0,1,0,0.0,0.0,0
144894,Raindrop Sprinters,0,0,0,0.0,0.0,0
144895,Nanovor,0,0,0,0.0,0.0,0
144896,Mega Bloks Dragons,0,0,0,0.0,0.0,0
144897,Vivat Slovakia,0,2,0,33.3,0.0,0
144898,Prism Land,0,0,0,0.0,0.0,1
144899,Similo: The Card Game,0,1,0,0.0,0.0,0
144900,Dungeonborne,37,70,0,20.4,61.0,4
144901,ParkourGame3DWeb,0,0,0,0.0,0.0,1
144902,Sensual Quest Ver.2,0,1,0,0.0,0.0,0
144903,"I, RULE",1,0,0,0.0,0.0,0
144904,Alicia Online,0,0,0,0.0,0.0,0
144905,Carried by a Big Girl!,0,1,0,0.0,0.0,0
144906,Calturin,0,1,0,0.0,0.0,1
144907,Scriptic: Dead Man's Phone - Season 1: Redman,0,0,0,0.0,0.0,1
144908,Rogue Night,0,1,0,0.0,0.0,0
144909,Where is 2012?,0,0,0,0.0,70.0,1
144910,Where is 2011?,0,0,0,50.0,60.0,1
144911,Where is 2010?,0,0,0,0.0,70.0,1
144912,Where is 2009?,0,0,0,33.3,70.0,2
144913,Vactics,0,1,0,0.0,0.0,0
144914,Noxico,0,1,0,0.0,0.0,0
144915,Rogue Touch,0,1,0,0.0,0.0,0
144916,Yet Another Pixel Dungeon,0,1,0,0.0,0.0,0
144917,Lovecraft Pixel Dungeon,0,1,0,0.0,0.0,0
144918,playstation Vr demo disc 2.0 (F),0,1,0,0.0,0.0,1
144919,poop slinger (Br),0,1,0,0.0,0.0,1
144920,Sword Game,0,1,0,0.0,0.0,0
144921,Mafia Clicker: City Builder,0,1,0,0.0,0.0,0
144922,Joy-N Help Me,0,1,0,0.0,0.0,0
144923,SkyFly,0,1,0,0.0,0.0,0
144924,We’re Tethered Together,0,1,0,0.0,0.0,0
144925,Cats on Duty: Prologue,1,5,0,0.0,70.0,1
144926,Sound Lock,0,1,0,0.0,0.0,0
144927,Guardians of Gaia: Guardians 8,0,1,0,0.0,0.0,0
144928,Idle Progress,0,1,0,0.0,0.0,0
144929,Death's Toll,0,1,0,0.0,0.0,0
144930,Kādomon: Hyper Auto Battlers,0,9,0,18.2,0.0,0
144931,Last Train Home – Legion Tales,0,1,0,0.0,0.0,0
144932,Murders on the Yangtze River,6,26,0,0.0,83.0,11
144933,Space Shooter: Galaxy Attack,0,0,0,50.0,30.0,1
144934,Super Hoopers,0,1,0,0.0,0.0,0
144935,2048 2600,0,1,0,0.0,0.0,0
144936,3-D Genesis,0,1,0,0.0,0.0,0
144937,Enelia: Dawn of Madness,0,1,0,0.0,0.0,0
144938,3-D Ghost Attack,0,1,0,0.0,0.0,0
144939,3-D Havoc,0,1,0,0.0,0.0,0
144940,3-D Zapper,0,1,0,0.0,0.0,0
144941,4 Game in One,0,1,0,0.0,0.0,0
144942,A-VCS-tec Challenge,0,1,0,0.0,0.0,0
144943,A.I. Project,0,1,0,0.0,0.0,0
144944,"Abre-te, Sesamo!",0,1,0,0.0,0.0,0
144945,Action Man - Action Force,0,1,0,0.0,0.0,0
144946,Train to Nowhere,0,0,0,0.0,0.0,1
144947,Searching for Rest,0,2,0,0.0,0.0,0
144948,harmony of dissonance,0,0,0,0.0,0.0,1
144949,Winnie the Pooh and Tigger Too,0,0,0,0.0,0.0,0
144950,Plastomorphosis,0,2,0,0.0,58.0,4
144951,Horror Nightmare Collection,0,0,0,0.0,45.0,1
144952,Vampire Slayer: The Resurrection,0,0,0,0.0,10.0,1
144953,WitchHand,1,10,1,4.8,70.0,10
144954,Stress Chess,0,3,0,25.0,0.0,0
144955,Celeste 64: Fragments of the Mountain,0,42,0,3.4,78.0,131
144956,Blinded by Fear,0,0,0,0.0,0.0,1
144957,Eight Nights to Die,0,0,0,0.0,0.0,0
144959,Freeway Fury 2,0,1,0,0.0,0.0,0
144960,Shop Empire 2,0,1,0,0.0,0.0,0
144961,Mizeria,0,1,0,0.0,0.0,0
144962,Dark Sun,0,0,0,0.0,0.0,0
144963,Underminer,0,0,0,0.0,50.0,2
144964,Ghost Only !,0,1,0,0.0,0.0,0
144965,Kona & Snowrabbit,0,1,0,0.0,0.0,0
144966,Conjury,0,1,0,0.0,0.0,0
144967,Bugs N' Guns,0,0,0,100.0,0.0,0
144968,Familiars.io,0,1,0,0.0,0.0,0
144969,Zeitghast,0,1,0,0.0,0.0,0
144970,DOLL EYE: CHAPTER ONE,0,0,0,0.0,78.0,2
144971,BRITANNIA VR: OUT OF YOUR MIND,0,0,0,100.0,0.0,0
144972,Six Nights To Die,0,0,0,0.0,0.0,1
144973,The House of the Dead 3,0,0,0,0.0,0.0,0
144974,Retro Mystery Club Vol. 2: The Beppu Case,0,2,0,0.0,0.0,1
144976,Adventure Time Game Wizard,0,0,0,0.0,60.0,1
144977,Railgunners,0,0,0,0.0,0.0,1
144979,Movavi Video Suite 2022 Steam Edition ,0,0,0,0.0,0.0,0
144981,Of Two Minds,0,1,0,0.0,0.0,0
144980,Movavi Video Suite 23 Steam Edition,0,0,0,0.0,0.0,0
144983,Dangerous Fellows: Otome Game,0,1,0,0.0,0.0,0
144982,Rapscallions On Deck,0,1,0,0.0,0.0,0
144984,A Bloody Party,0,1,0,0.0,0.0,0
144985,Code Rivals: Roboto Programming Battle,0,0,0,0.0,0.0,1
144986,Silent dream,0,1,0,0.0,0.0,0
144987,Mind Rite,0,1,0,0.0,0.0,0
144988,Molecule Make Lab,0,1,0,0.0,0.0,0
144989,Deliver Us From Evil (DUFE) - Masquerade,0,1,0,0.0,0.0,0
144990,Infinite Stars - The Visual Novel,0,1,0,0.0,0.0,0
144991,Over the Counter,0,1,0,0.0,0.0,0
144992,Chip ’n Dale Rescue Rangers: The Adventures in Nimnul’s Castle,0,1,0,0.0,35.0,1
144993,The Divine Speaker: A Bounty Hunter's First Christmas,0,1,0,66.7,0.0,0
144994,Pyrene,0,4,0,11.1,68.0,4
144995,Teahouse of the Gods,0,1,0,0.0,0.0,1
144996,WooLoop - Science Pack,0,0,0,0.0,0.0,1
144997,Snuf Finder,0,0,0,0.0,0.0,1
144998,Adopt a Boyfriend,0,1,0,0.0,0.0,0
144999,Channel 453 -Shadows of the Game-,0,1,0,0.0,0.0,0
145000,Intertwine,1,2,0,33.3,0.0,0
145001,SINxHOLIC,0,1,0,0.0,0.0,0
145002,Againts all odds,0,0,0,100.0,10.0,0
145003,Assassin's Creed Shadows,1,153,1,0.0,85.0,1
145004,Sonic X Shadow Generations,3,96,0,0.0,70.0,0
145005,Silent Hill: The Short Message,6,135,0,1.8,61.0,477
145006,Poppy Playtime - Chapter 3,1,15,3,2.9,80.0,52
145007,Samurai Spirits: Kenkaku Shinan Pack,0,1,0,0.0,0.0,0
145008,Witcher 2,0,0,0,0.0,0.0,0
145009,Neo Geo Pocket Color Selection Vol. 2,0,1,0,0.0,0.0,0
145010,BORE BLASTERS,2,13,0,3.3,71.0,16
145011,Webgeon: Speedrun Edition,0,1,0,0.0,0.0,0
145012,MLB The Show 24,7,74,1,12.9,80.0,14
145013,Warsphere,0,0,0,0.0,0.0,0
145014,UNDERDOGS,4,16,0,0.0,90.0,3
145016,Rosso Rabbit in Trouble,0,0,0,100.0,0.0,0
145015,Mojito the Cat,0,0,0,0.0,0.0,1
145017,Brighter than Dawning Blue,0,1,0,0.0,0.0,0
145018,不被忘记的你,0,0,0,0.0,60.0,1
145019,poppy playtime 3,0,0,0,0.0,0.0,0
145020,Cursed Enigma - Priest and Prayers,0,1,0,33.3,0.0,1
145021,House of Lizards,0,0,0,100.0,0.0,0
145022,Counter-Life,0,0,0,0.0,80.0,1
145023,UM Numerical Analysis,0,0,0,0.0,0.0,1
145024,THE SOUL OF TOO BIRDS GAME,0,0,0,0.0,50.0,1
145025,Delta Particles,0,0,0,0.0,100.0,1
145026,my eyes deceive,1,4,0,0.0,60.0,11
145027,Crimson High by VertigoAVN,1,0,0,0.0,0.0,0
145028,Cricket Captain 2019,1,0,0,0.0,0.0,0
145029,Cricket Captain 2021,0,0,0,0.0,0.0,0
145030,Trade Bots: A Technical Analysis Simulation,1,6,0,0.0,50.0,0
145031,Cloud Exiles,0,0,0,0.0,0.0,0
145032,Endless Alice,0,0,0,0.0,0.0,0
145033,Gensei Suikoden +,0,0,0,0.0,0.0,0
145034,Youda Farmer 3 - Seasons,0,1,0,0.0,0.0,0
145035,Fix-it-up 2: World Tour,0,1,0,0.0,0.0,0
145036,GTA Vicecity,0,0,0,0.0,0.0,1
145037,Metro Awakening,0,13,0,0.0,80.0,0
145038,Lion King Activity Center,0,0,0,0.0,0.0,0
145039,Home training ~[Minimum 4 minutes] Muscle training & aerobic exercise~,0,0,0,0.0,0.0,0
145040,Let's Sing 2024,0,0,0,100.0,0.0,0
145041,Swords of Legends,0,0,0,0.0,0.0,0
145042,Gaia's Melody II: Echoed Memories,0,0,0,0.0,0.0,0
145043,Death of Marionette,0,0,0,0.0,0.0,1
145044,Writer's Rush,0,0,0,0.0,100.0,1
145045,Flappy Eros,0,1,0,0.0,25.0,2
145046,Yolk Heroes: A Long Tamago,5,20,0,4.5,70.0,1
145047,Paws on the Sand: Lionessy Sins,0,1,0,0.0,0.0,0
145048,Moth Kubit,0,3,0,0.0,0.0,0
145049,The Backworld,0,1,0,0.0,0.0,0
145050,Chickenator,0,0,0,100.0,0.0,0
145051,Train to Nowhere,0,0,0,0.0,0.0,0
145052,Panic in the Mushroom Kingdom,0,1,0,0.0,0.0,0
145053,Elevate,0,0,0,0.0,0.0,0
145054,Elevate - Brain Training Games,0,0,0,0.0,0.0,0
145055,CogniFit: Brain Training,0,0,0,0.0,0.0,0
145056,Personal Zen,0,0,0,0.0,0.0,0
145057,Peak Brain Training,0,0,0,0.0,0.0,0
145058,Omurice Next Time,1,2,0,0.0,0.0,0
145059,Love n Life: Lucky Teacher,3,5,0,0.0,55.0,2
145060,Peak – Brain Games & Training,0,0,0,0.0,0.0,0
145061,BrainHQ,0,0,0,0.0,0.0,0
145062,Dakim BrainFitness,0,0,0,0.0,0.0,0
145063,Memorado,0,0,0,0.0,0.0,0
145064,Impulse - Brain Training,0,0,0,0.0,0.0,0
145065,Fit Brains Trainer,0,0,0,0.0,0.0,0
145066,Happy Neuron,0,0,0,0.0,0.0,0
145068,SHALLAH,0,1,0,0.0,0.0,0
145067,Ex Vitro,0,2,0,33.3,0.0,0
145070,The Smiling Man Remake,0,0,0,0.0,0.0,1
145069,BioGun: Clinical Trial,2,21,0,4.3,10.0,1
145071,The King of Figthers EX - NeoBlood,0,0,0,0.0,0.0,1
145072,Dawnlands,9,35,0,12.2,0.0,1
145074,Pampas & Selene: The Maze of Demons,3,12,0,5.9,73.0,4
145075,Ambrosia (Metroidvania),0,1,0,0.0,0.0,0
145076,Enspell,0,1,0,0.0,0.0,0
145077,Metroplex Zero: Sci-Fi Card Battler,0,1,0,0.0,0.0,0
145078,Rune Gate,0,1,0,0.0,0.0,0
145079,Million Monster Militia,0,3,0,0.0,0.0,1
145080,Dire Destiny : Time Travel,0,0,0,0.0,0.0,0
145081,Groob,0,1,0,0.0,0.0,0
145083,Am I Live,0,1,0,0.0,0.0,0
145082,マーダーミステリーパラドクス このひと夏の十五年,0,0,0,0.0,0.0,1
145084,Digimon RPG,0,1,0,0.0,0.0,0
145085,Office Rivals,0,0,0,0.0,60.0,1
145086,Moonbriar Demo,0,0,0,0.0,0.0,1
145087,Pocoyo Racing,0,0,0,33.3,0.0,2
145088,Beastblade Hunter,0,2,0,0.0,70.0,1
145089,Death Unphased,0,0,0,50.0,68.0,1
145090,The Copper Age,0,0,0,0.0,10.0,1
145091,Medarot 3: Kabuto/Kuwagata Version,0,1,0,50.0,0.0,0
145092,Neoquest,0,0,0,0.0,50.0,1
145093,Neoquest II,0,0,0,0.0,60.0,1
145095,Rinse and Repeat,0,0,0,0.0,70.0,2
145094,Starwulf: Seeker of Secret Space,0,0,0,100.0,25.0,0
145097,Car Mechanic Simulator 2019,0,0,0,0.0,0.0,0
145096,Sex Coach: Hot Yoga,0,0,0,0.0,0.0,1
145098,Veggie Quest: The Puzzle Game,0,1,0,33.3,0.0,1
145099,The Evolving Forest,0,1,0,0.0,0.0,0
145100,Bladerite: Retribution,0,1,0,0.0,0.0,0
145101,BUNKERZONE,0,1,0,0.0,0.0,0
145102,BlueSuburbia,0,7,0,0.0,0.0,0
145103,Coridden,0,1,0,0.0,0.0,0
145104,Bowling (Story Three) (Mark Version) - Project: Summer Ice,0,0,0,0.0,10.0,1
145105,Loli BBA Fox and the Ryona Trap Dungeon,0,0,0,0.0,50.0,1
145106,The Great Rebellion,1,8,0,0.0,0.0,1
145107,Tulip,1,1,0,0.0,68.0,2
145108,Instruction,1,1,0,12.5,68.0,6
145109,50 Days To Survive,0,1,0,0.0,0.0,0
145110,A Fox and His Robot,0,2,0,0.0,0.0,0
145112,Virche Evermore: Epic lycoris,0,0,0,0.0,0.0,0
145111,Tales from Toyotoki: Arrival of the Witch,1,10,0,0.0,100.0,2
145113,Book Quest,0,2,0,25.0,40.0,1
145114,New Star Soccer G-Story,0,0,0,0.0,0.0,1
145115,Children of the Sun,17,137,1,3.6,76.0,130
145117,Shin Sangoku Musou 4 Special,0,1,0,0.0,0.0,0
145118,A Trail of Ooze,0,1,0,0.0,0.0,0
145116,Despera Drops,0,1,0,0.0,0.0,0
145120,My Little Dictator,1,0,0,0.0,0.0,0
145121,nekowater,0,1,0,0.0,63.0,2
145122,Pixel Coloring Paint,0,0,0,0.0,0.0,2
145123,Darfall,0,1,0,0.0,0.0,0
145124,rockman 4 voyage,0,0,0,0.0,80.0,1
145125,McPixel 3 - Grandma DLC,0,0,0,0.0,0.0,1
145126,McPixel 3 - SOS DLC,0,0,0,0.0,0.0,1
145127,Omotesando Adventure,0,1,0,0.0,0.0,0
145128,AMAZE! (Crazy Labs),0,0,0,0.0,0.0,0
145129,Fury Demake,0,0,0,0.0,0.0,1
145130,TCG Card Shop Simulator,22,13,0,0.0,86.0,9
145131,Welcome To... Chichester 2: Part 2 - No Regrets For the Future,0,0,0,0.0,0.0,1
145132,Pathfinder: Wrath of the Righteous - The Lord of Nothing,0,1,0,0.0,0.0,0
145133,Samba de Amigo: Party-To-Go,0,0,0,0.0,0.0,0
145134,Nevermind This,0,0,0,0.0,0.0,2
145135,Blurring the Walls,0,0,0,0.0,0.0,0
145136,My Little Pony: Friendship Gardens,0,0,0,0.0,50.0,1
145137,Night Tail,0,0,0,0.0,0.0,0
145138,Hugo Smakkaball,0,0,0,0.0,0.0,0
145139,Violet Ace,0,0,0,50.0,0.0,1
145140,Cats and Seek : Cats Hidden in Osaka,0,1,0,0.0,0.0,0
145141,Trail of the Wretched,0,3,0,0.0,0.0,1
145142,杉木花与风信子 Fir flowers and hyacinths,0,1,0,0.0,0.0,0
145143,Sky Tower,0,0,0,100.0,0.0,0
145144,Fruit Salad,1,1,1,0.0,0.0,1
145145,Sex Coach: Hot Yoga - Prologue,0,1,0,0.0,0.0,1
145146,Mundoland 2,0,0,0,0.0,100.0,2
145147,TrainFormation,0,0,0,0.0,0.0,1
145148,Simple 1500 Series Vol. 13: The Race,0,0,0,0.0,0.0,1
145149,Castlevania: Rondo of Ruin,0,0,0,0.0,0.0,1
145150,Dash x Survivors,0,1,0,0.0,0.0,0
145151,Reality Break,0,1,0,0.0,0.0,0
145152,Void's Blight,0,0,0,0.0,60.0,1
145153,RPGirl: First Slice,0,1,0,0.0,0.0,0
145154,Kappa no Kai-Kata: How to Breed Kappas,0,1,0,0.0,0.0,0
145155,Sentinel Point Heroes,0,1,0,0.0,0.0,0
145156,Railway Nippon! Real Pro Limited Express Run! Nagoya Railway,0,0,0,0.0,0.0,1
145157,Hidden Shapes - Cat Realm,0,0,0,0.0,0.0,1
145158,Children's Jigsaw Puzzles - Beautifully Illustrated,0,0,0,0.0,0.0,1
145160,InterNULL,0,0,0,0.0,0.0,1
145161,Legend of Zelda: Bedtime Story,0,0,0,0.0,0.0,1
145162,Legend of Zelda: Link between Rooms,0,0,0,0.0,0.0,1
145163,Mach Point,0,0,0,0.0,0.0,0
145164,Street Surfer,0,1,0,0.0,60.0,2
145165,Jetsons' Ways with Words,0,1,0,0.0,0.0,0
145166,Scooby Doo's Maze Chase,0,1,0,0.0,0.0,0
145167,Open Sesame,0,1,0,0.0,0.0,0
145168,Jackjeanne,0,0,0,0.0,0.0,1
145170,Teen Patti 41 Bonus | Rummyagent.com,0,0,0,0.0,0.0,0
145169,Dolls,0,0,0,50.0,0.0,1
145171,Aery: The Lost Hero,0,0,0,0.0,0.0,1
145172,Red Trigger,0,1,0,0.0,0.0,0
145173,El Dorado: The Golden City Builder - Prologue,0,0,0,0.0,0.0,1
145174,Gloomy Juncture,0,0,0,0.0,0.0,0
145175,The Dark Cave,0,1,0,0.0,0.0,0
145176,Moon's Creed,0,1,0,0.0,0.0,0
145177,Demon Loop,0,1,0,0.0,0.0,0
145178,Idle Nine Heavens,0,1,0,0.0,0.0,0
145179,无休仙途,0,1,0,0.0,0.0,0
145180,Daemon Sigil,0,2,0,0.0,0.0,0
145181,Mareld,0,1,0,0.0,0.0,0
145182,Dungeon Adventure Gang,0,1,0,0.0,0.0,0
145183,The Rubro Rose's Castle,0,1,0,0.0,0.0,0
