gameId,name,polled,main,side,complete,fastest,slowest
133536,PC,24,5:24:0,6:32:0,8:6:0,2:32:0,13:26:0
133546,NES,2,0:41:0,0:0:0,0:0:0,0:38:0,0:44:0
133546,Nintendo Switch,1,0:40:0,0:0:0,0:0:0,0:40:0,0:40:0
133546,Wii U,1,1:30:0,0:0:0,0:0:0,1:30:0,1:30:0
133555,PC,1,0:0:0,0:0:0,300:0:0,300:0:0,300:0:0
133560,PC,1,0:0:0,0:0:0,0:53:0,0:53:0,0:53:0
133564,PC,4,2:7:0,0:0:0,0:0:0,1:36:0,2:37:0
133565,PC,1,0:0:0,0:0:0,1000:0:0,1000:0:0,1000:0:0
133634,PC,1,0:0:0,0:0:0,19:0:0,19:0:0,19:0:0
133637,PC,7,3:41:0,5:46:0,10:0:0,3:41:0,10:0:0
133652,Commodore 64,1,0:0:0,2:0:0,0:0:0,2:0:0,2:0:0
133669,PC,7,6:22:0,6:24:0,0:0:0,5:30:0,7:0:0
133669,PlayStation 5,5,5:47:0,0:0:0,0:0:0,5:0:0,7:59:0
133669,Xbox Series X/S,1,0:0:0,0:0:0,10:5:0,10:5:0,10:5:0
133673,PlayStation,3,5:20:0,0:0:0,0:0:0,4:0:0,8:0:0
133674,PC,23,2:0:0,2:30:0,2:5:0,1:21:0,3:0:0
133676,PC,5,2:18:0,0:0:0,2:4:0,1:0:0,3:15:0
133684,Nintendo Switch,4,17:0:0,19:46:0,18:39:0,17:0:0,22:32:0
133684,PC,8,15:44:0,20:30:0,18:25:0,13:14:0,28:37:0
133684,PlayStation 5,4,0:0:0,13:47:0,16:47:0,12:30:0,18:34:0
133829,PC,1,0:25:0,0:0:0,0:0:0,0:25:0,0:25:0
133830,PC,1,1:47:0,0:0:0,0:0:0,1:47:0,1:47:0
133839,PC,1,0:34:0,0:0:0,0:0:0,0:34:0,0:34:0
133837,PC,21,6:21:0,13:30:0,19:59:0,3:14:0,25:0:0
133868,Arcade,2,0:9:0,0:0:0,0:0:0,0:4:0,0:15:0
133869,PC,2,10:0:0,13:0:0,0:0:0,10:0:0,13:0:0
133870,PC,3,0:17:0,0:10:0,0:0:0,0:10:0,0:25:0
133874,PC,1,10:0:0,0:0:0,0:0:0,10:0:0,10:0:0
133880,PC,1,0:0:0,0:0:0,1:6:0,1:6:0,1:6:0
133884,PC,1,0:0:0,0:0:0,2:45:0,2:45:0,2:45:0
133968,Xbox Series X/S,1,0:0:0,0:0:0,9:30:0,9:30:0,9:30:0
134035,PC,1,20:0:0,0:0:0,0:0:0,20:0:0,20:0:0
134113,PC,2,0:0:0,1:18:0,1:1:0,1:1:0,1:18:0
134111,PC,4,2:0:0,0:45:0,2:2:0,0:45:0,2:10:0
134131,PC,29,23:43:0,38:24:0,35:8:0,8:0:0,57:0:0
134131,Xbox Series X/S,1,28:0:0,0:0:0,0:0:0,28:0:0,28:0:0
134385,PC,1,12:35:0,0:0:0,0:0:0,12:35:0,12:35:0
134436,PC,4,2:0:0,0:0:0,8:30:0,2:0:0,12:0:0
134430,PC,8,0:12:0,0:15:0,0:14:0,0:9:0,0:18:0
134545,Nintendo Switch,35,2:33:0,2:28:0,4:30:0,1:49:0,5:0:0
134545,PC,130,2:21:0,2:47:0,4:31:0,1:7:0,6:44:0
134545,PlayStation 4,2,2:0:0,3:0:0,0:0:0,2:0:0,3:0:0
134545,PlayStation 5,31,2:20:0,2:47:0,4:14:0,1:46:0,7:0:0
134559,PC,1,0:0:0,53:44:0,0:0:0,53:44:0,53:44:0
134559,Xbox One,1,0:0:0,0:0:0,17:38:0,17:38:0,17:38:0
134564,PC,3,50:0:0,70:0:0,101:0:0,50:0:0,101:0:0
134578,PC,2,0:0:0,0:0:0,0:6:0,0:5:0,0:8:0
134587,Arcade,3,0:45:0,0:0:0,0:0:0,0:34:0,1:0:0
134619,PC,3,3:0:0,4:0:0,4:30:0,3:0:0,4:30:0
134641,PC,11,0:42:0,0:0:0,0:58:0,0:24:0,1:10:0
134642,PC,2,0:0:0,2:22:0,0:0:0,2:13:0,2:31:0
134805,PC,12,2:12:0,2:54:0,5:12:0,1:45:0,6:47:0
134808,PC,10,1:15:0,1:2:0,0:0:0,0:34:0,1:30:0
134810,PC,3,0:0:0,4:34:0,7:12:0,4:30:0,9:54:0
134813,PC,1,0:0:0,0:0:0,3:0:0,3:0:0,3:0:0
134816,Nintendo Switch,3,8:53:0,0:0:0,0:0:0,6:17:0,10:24:0
134816,PC,12,7:12:0,9:6:0,18:40:0,6:0:0,26:30:0
134816,PlayStation 5,1,0:0:0,6:13:0,0:0:0,6:13:0,6:13:0
134816,Xbox Series X/S,2,0:0:0,0:0:0,10:41:0,10:23:0,11:0:0
134821,PC,42,1:7:0,1:44:0,3:5:0,0:44:0,4:30:0
134825,PC,8,13:18:0,87:17:0,90:0:0,5:45:0,139:34:0
134825,PlayStation 5,6,4:30:0,13:11:0,5:47:0,3:30:0,30:0:0
134826,PC,3,3:36:0,0:0:0,0:0:0,3:5:0,3:55:0
134832,PC,1,2:0:0,0:0:0,0:0:0,2:0:0,2:0:0
134856,PC,2,15:0:0,0:0:0,25:0:0,15:0:0,25:0:0
135136,PC,1,0:0:0,0:0:0,5:20:0,5:20:0,5:20:0
135158,PC,4,16:24:0,51:0:0,0:0:0,13:4:0,51:0:0
135331,Nintendo Switch,1,0:0:0,13:0:0,0:0:0,13:0:0,13:0:0
135331,PC,5,11:14:0,21:0:0,44:42:0,7:29:0,44:42:0
135333,PC,39,2:33:0,3:54:0,5:11:0,1:58:0,7:0:0
135333,Xbox Series X/S,1,0:0:0,0:0:0,7:0:0,7:0:0,7:0:0
135340,PC,1,4:15:0,0:0:0,0:0:0,4:15:0,4:15:0
135341,PC,1,0:0:0,11:49:0,0:0:0,11:49:0,11:49:0
135345,PC,2,1:49:0,0:0:0,0:0:0,1:39:0,2:0:0
135350,PC,1,0:0:0,0:0:0,4:12:0,4:12:0,4:12:0
135355,PlayStation,1,1:0:0,0:0:0,0:0:0,1:0:0,1:0:0
135358,PC,1,0:0:0,29:33:0,0:0:0,29:33:0,29:33:0
135362,PC,1,0:0:0,0:0:0,1:30:0,1:30:0,1:30:0
135367,PC,1,0:0:0,0:0:0,8:34:0,8:34:0,8:34:0
135380,PC,3,0:0:0,0:21:0,1:0:0,0:21:0,1:17:0
135498,PC,1,0:0:0,0:7:0,0:0:0,0:7:0,0:7:0
135499,PC,1,0:0:0,20:15:0,0:0:0,20:15:0,20:15:0
135501,PC,3,0:14:0,0:0:0,0:7:0,0:7:0,0:21:0
135506,Nintendo Switch,3,0:29:0,0:0:0,0:0:0,0:28:0,0:30:0
135506,PC,2,0:37:0,0:0:0,0:0:0,0:35:0,0:39:0
135506,PlayStation 5,1,0:26:0,0:0:0,0:0:0,0:26:0,0:26:0
135506,Xbox Series X/S,1,0:0:0,2:47:0,0:0:0,2:47:0,2:47:0
135710,PC,2,0:0:0,0:0:0,4:45:0,3:0:0,6:30:0
135713,PC,2,0:0:0,0:0:0,0:16:0,0:14:0,0:18:0
135776,PC,1,3:44:0,0:0:0,0:0:0,3:44:0,3:44:0
135805,PC,5,0:45:0,1:30:0,1:52:0,0:45:0,2:18:0
135807,PC,1,0:0:0,0:0:0,0:8:0,0:8:0,0:8:0
135845,PC,1,0:0:0,0:0:0,39:30:0,39:30:0,39:30:0
135848,PC,4,0:55:0,0:0:0,1:1:0,0:36:0,1:10:0
135852,PlayStation 5,1,10:0:0,0:0:0,0:0:0,10:0:0,10:0:0
135856,Nintendo Switch,8,6:20:0,10:28:0,20:0:0,5:0:0,20:0:0
135856,PC,23,7:47:0,13:54:0,23:17:0,4:0:0,33:58:0
135856,PlayStation 4,4,6:35:0,18:23:0,0:0:0,6:35:0,21:26:0
135856,PlayStation 5,23,7:57:0,8:31:0,14:45:0,3:0:0,20:0:0
135856,Xbox Series X/S,4,9:30:0,10:10:0,25:18:0,9:30:0,25:37:0
135857,PC,2,0:0:0,0:0:0,0:32:0,0:30:0,0:34:0
135862,PlayStation 4,1,10:0:0,0:0:0,0:0:0,10:0:0,10:0:0
135862,Xbox One,1,0:0:0,10:0:0,0:0:0,10:0:0,10:0:0
135943,Nintendo Switch,1,0:21:0,0:0:0,0:0:0,0:21:0,0:21:0
135944,Nintendo Switch,3,0:0:0,0:0:0,65:38:0,55:0:0,81:55:0
135944,PC,8,33:0:0,17:12:0,47:20:0,17:12:0,77:0:0
135948,PC,11,1:52:0,3:41:0,8:20:0,1:21:0,12:15:0
135948,PlayStation 5,3,2:0:0,0:0:0,7:8:0,2:0:0,11:0:0
135948,Xbox Series X/S,6,3:0:0,4:30:0,8:30:0,2:30:0,9:0:0
135949,PC,8,2:38:0,5:10:0,5:37:0,2:17:0,5:45:0
135949,PlayStation 5,3,3:0:0,0:0:0,11:50:0,3:0:0,20:0:0
135949,Xbox Series X/S,5,5:30:0,4:30:0,6:22:0,3:0:0,8:0:0
135950,PC,34,2:24:0,3:11:0,4:18:0,1:30:0,7:0:0
135950,PlayStation 4,1,5:0:0,0:0:0,0:0:0,5:0:0,5:0:0
135950,PlayStation 5,1,0:0:0,4:0:0,0:0:0,4:0:0,4:0:0
135950,Xbox Series X/S,9,2:54:0,3:0:0,7:47:0,2:0:0,10:30:0
135951,PC,10,0:48:0,1:10:0,1:46:0,0:45:0,3:0:0
135951,Xbox Series X/S,1,1:29:0,0:0:0,0:0:0,1:29:0,1:29:0
135952,PC,6,0:20:0,0:0:0,4:18:0,0:20:0,5:32:0
135952,PlayStation 5,2,0:30:0,0:0:0,8:55:0,0:30:0,8:55:0
135954,Nintendo Switch,2,0:0:0,2:24:0,0:0:0,1:18:0,3:30:0
135954,PC,5,0:50:0,0:52:0,0:0:0,0:40:0,1:0:0
135955,PC,1,2:0:0,0:0:0,0:0:0,2:0:0,2:0:0
135957,PC,9,9:46:0,12:47:0,0:0:0,9:30:0,17:0:0
135959,PC,21,2:2:0,1:50:0,2:27:0,1:19:0,3:0:0
135966,PC,1,25:0:0,0:0:0,0:0:0,25:0:0,25:0:0
136038,Nintendo Switch,2,2:56:0,0:0:0,0:0:0,2:52:0,3:0:0
136038,PC,3,2:11:0,6:0:0,16:30:0,2:11:0,16:30:0
136038,Xbox One,1,3:23:0,0:0:0,0:0:0,3:23:0,3:23:0
136056,PC,2,8:40:0,0:0:0,0:0:0,7:50:0,9:30:0
136055,PC,1,0:0:0,0:0:0,10:38:0,10:38:0,10:38:0
136058,Nintendo Switch,2,0:47:0,0:51:0,0:0:0,0:47:0,0:51:0
136061,PC,4,10:10:0,0:0:0,22:28:0,4:48:0,39:24:0
136063,PC,1,0:0:0,0:0:0,2:42:0,2:42:0,2:42:0
136073,PC,2,0:32:0,0:0:0,0:0:0,0:31:0,0:33:0
136075,Nintendo Switch,1,2:10:0,0:0:0,0:0:0,2:10:0,2:10:0
136075,PC,6,1:59:0,2:42:0,0:0:0,1:26:0,3:25:0
136075,PlayStation 5,2,2:0:0,0:0:0,0:0:0,1:0:0,3:0:0
136075,Xbox Series X/S,1,2:15:0,0:0:0,0:0:0,2:15:0,2:15:0
136077,PC,5,0:25:0,0:0:0,0:0:0,0:19:0,0:32:0
136079,Nintendo Switch,3,15:43:0,17:29:0,0:0:0,15:43:0,18:53:0
136079,PC,32,10:1:0,12:18:0,30:17:0,6:50:0,55:0:0
136079,PlayStation 5,2,10:35:0,17:0:0,0:0:0,10:35:0,17:0:0
136080,PC,15,1:44:0,1:59:0,2:14:0,1:18:0,3:13:0
136080,PlayStation 5,2,1:0:0,1:15:0,0:0:0,1:0:0,1:15:0
136082,Nintendo Switch,2,0:0:0,5:30:0,0:0:0,5:30:0,5:30:0
136082,PC,1,0:0:0,5:0:0,0:0:0,5:0:0,5:0:0
136083,PC,8,5:0:0,4:52:0,6:22:0,3:37:0,11:0:0
136083,Xbox One,1,7:38:0,0:0:0,0:0:0,7:38:0,7:38:0
136083,Xbox Series X/S,2,3:10:0,2:51:0,0:0:0,2:51:0,3:10:0
136086,Nintendo Switch,1,0:0:0,69:13:0,0:0:0,69:13:0,69:13:0
136086,PC,22,28:46:0,63:54:0,113:14:0,23:0:0,212:18:0
136086,PlayStation 5,3,0:0:0,65:1:0,0:0:0,23:3:0,101:0:0
136086,Xbox One,1,0:0:0,0:0:0,129:0:0,129:0:0,129:0:0
136086,Xbox Series X/S,1,0:0:0,0:0:0,120:0:0,120:0:0,120:0:0
136097,PlayStation 4,1,0:0:0,0:0:0,0:32:0,0:32:0,0:32:0
136134,PC,2,2:19:0,0:0:0,4:6:0,2:19:0,4:6:0
136163,PC,1,0:0:0,0:0:0,2:24:0,2:24:0,2:24:0
136176,PC,1,0:40:0,0:0:0,0:0:0,0:40:0,0:40:0
136221,PC,1,0:0:0,0:0:0,14:26:0,14:26:0,14:26:0
136240,PC,1,2:15:0,0:0:0,0:0:0,2:15:0,2:15:0
136363,Nintendo Switch,3,2:30:0,0:0:0,2:44:0,2:0:0,3:0:0
136363,PC,88,2:34:0,3:13:0,2:57:0,1:5:0,7:18:0
136371,PC,9,0:20:0,0:41:0,1:5:0,0:20:0,2:7:0
136375,Nintendo Switch,1,1:30:0,0:0:0,0:0:0,1:30:0,1:30:0
136378,PC,39,21:40:0,36:17:0,56:2:0,10:0:0,81:54:0
136390,PC,1,0:0:0,0:0:0,2:6:0,2:6:0,2:6:0
136406,Nintendo Switch,1,0:0:0,6:30:0,0:0:0,6:30:0,6:30:0
136409,PC,1,0:0:0,2:0:0,0:0:0,2:0:0,2:0:0
136416,PC,8,5:40:0,5:18:0,22:24:0,2:5:0,24:48:0
136430,PC,1,0:0:0,0:0:0,5:21:0,5:21:0,5:21:0
136430,PlayStation 5,1,0:0:0,3:20:0,0:0:0,3:20:0,3:20:0
136430,Xbox Series X/S,1,3:4:0,0:0:0,0:0:0,3:4:0,3:4:0
136440,PC,3,10:39:0,0:0:0,0:0:0,9:46:0,12:0:0
136455,PC,1,0:0:0,0:0:0,7:45:0,7:45:0,7:45:0
136502,PC,1,0:0:0,6:15:0,0:0:0,6:15:0,6:15:0
136505,PC,7,8:2:0,12:6:0,15:0:0,7:24:0,15:0:0
136509,PC,1,0:0:0,0:0:0,25:30:0,25:30:0,25:30:0
136512,PC,1,2:12:0,0:0:0,0:0:0,2:12:0,2:12:0
136522,PC,1,2:0:0,0:0:0,0:0:0,2:0:0,2:0:0
136527,PC,1,1:30:0,0:0:0,0:0:0,1:30:0,1:30:0
136557,PC,3,3:0:0,5:0:0,6:24:0,3:0:0,6:24:0
136558,PC,3,10:0:0,58:0:0,204:24:0,10:0:0,204:24:0
136559,PC,2,0:0:0,0:0:0,6:21:0,5:43:0,7:0:0
136559,PlayStation 5,3,0:0:0,8:4:0,5:15:0,5:0:0,8:4:0
136560,Nintendo Switch,1,1:55:0,0:0:0,0:0:0,1:55:0,1:55:0
136560,PC,5,2:41:0,0:0:0,0:0:0,2:14:0,3:0:0
136560,PlayStation 5,6,3:7:0,4:35:0,0:0:0,3:0:0,5:20:0
136650,PC,2,0:56:0,0:0:0,0:0:0,0:51:0,1:1:0
136672,PC,4,13:41:0,0:0:0,43:47:0,13:41:0,47:0:0
136691,PC,3,5:30:0,0:0:0,13:24:0,3:0:0,13:24:0
136714,PC,2,0:5:0,0:0:0,0:0:0,0:1:0,0:9:0
136727,PC,2,12:0:0,0:0:0,19:0:0,12:0:0,19:0:0
136744,PC,5,0:12:0,0:16:0,0:41:0,0:9:0,0:57:0
136754,Mobile,1,6:0:0,0:0:0,0:0:0,6:0:0,6:0:0
136788,PC,1,27:24:0,0:0:0,0:0:0,27:24:0,27:24:0
136835,PC,3,1:46:0,0:0:0,1:56:0,1:29:0,2:3:0
136855,PC,1,0:0:0,0:0:0,1:46:0,1:46:0,1:46:0
136870,Nintendo Switch,2,8:6:0,30:1:0,0:0:0,8:6:0,30:1:0
136974,PC,3,2:31:0,0:0:0,3:10:0,2:30:0,3:10:0
136980,PC,1,0:0:0,1:39:0,0:0:0,1:39:0,1:39:0
137035,Mobile,3,6:0:0,0:0:0,8:7:0,5:0:0,8:7:0
137051,PC,1,0:0:0,0:0:0,4:30:0,4:30:0,4:30:0
137092,Mobile,1,2:0:0,0:0:0,0:0:0,2:0:0,2:0:0
137115,PC,1,0:0:0,1:59:0,0:0:0,1:59:0,1:59:0
137136,PC,1,0:0:0,3:2:0,0:0:0,3:2:0,3:2:0
137146,PC,1,0:0:0,19:20:0,0:0:0,19:20:0,19:20:0
137216,PC,2,1:53:0,0:0:0,0:0:0,1:46:0,2:0:0
137219,PC,3,3:0:0,3:30:0,4:0:0,3:0:0,4:0:0
137268,PC,5,0:0:0,4:53:0,6:0:0,3:13:0,6:24:0
137288,PC,1,0:15:0,0:0:0,0:0:0,0:15:0,0:15:0
137291,PC,3,0:0:0,0:0:0,59:56:0,45:50:0,84:0:0
137291,PlayStation 5,1,0:0:0,0:0:0,56:0:0,56:0:0,56:0:0
137307,PC,2,2:24:0,0:0:0,18:6:0,2:24:0,18:6:0
137316,PC,10,0:49:0,1:41:0,4:50:0,0:23:0,7:0:0
137343,PC,1,5:50:0,0:0:0,0:0:0,5:50:0,5:50:0
137365,PC,3,1:39:0,0:0:0,0:0:0,0:57:0,2:0:0
137366,PC,3,2:59:0,0:0:0,0:0:0,2:37:0,3:22:0
137367,PC,1,0:0:0,0:0:0,1:0:0,1:0:0,1:0:0
137377,PC,6,20:30:0,18:27:0,29:4:0,3:30:0,37:30:0
137377,PlayStation 5,4,9:0:0,25:0:0,45:30:0,9:0:0,63:0:0
137377,Xbox Series X/S,3,5:30:0,0:0:0,33:3:0,5:30:0,37:25:0
137382,PC,2,0:0:0,0:24:0,0:0:0,0:20:0,0:28:0
137398,Game Boy Advance,2,25:40:0,29:43:0,0:0:0,25:40:0,29:43:0
137405,PC,2,9:0:0,10:0:0,0:0:0,9:0:0,10:0:0
137407,PC,15,1:30:0,2:30:0,3:51:0,0:52:0,7:30:0
137408,PC,2,0:0:0,0:0:0,0:59:0,0:58:0,1:0:0
137412,PC,3,1:59:0,0:0:0,2:4:0,1:59:0,2:8:0
137417,PC VR,1,0:0:0,6:0:0,0:0:0,6:0:0,6:0:0
137417,PlayStation VR2,1,5:0:0,0:0:0,0:0:0,5:0:0,5:0:0
137422,Mobile,2,3:54:0,15:26:0,0:0:0,3:54:0,15:26:0
137422,Nintendo Switch,8,11:24:0,25:45:0,75:33:0,5:0:0,75:33:0
137424,PC,2,0:0:0,7:0:0,0:0:0,7:0:0,7:0:0
137425,PC,11,2:48:0,1:36:0,0:0:0,0:50:0,6:21:0
137425,Xbox Series X/S,2,1:58:0,0:0:0,0:0:0,1:12:0,2:45:0
137427,PC,3,19:36:0,12:36:0,0:0:0,12:36:0,24:30:0
137443,PC,1,2:0:0,0:0:0,0:0:0,2:0:0,2:0:0
137448,PC,3,7:10:0,0:0:0,8:42:0,7:0:0,8:42:0
137451,PC,1,5:50:0,0:0:0,0:0:0,5:50:0,5:50:0
137452,PC,3,1:30:0,2:0:0,3:0:0,1:30:0,3:0:0
137455,PC,22,14:6:0,18:54:0,30:13:0,8:13:0,51:0:0
137458,Nintendo Switch,1,0:0:0,16:0:0,0:0:0,16:0:0,16:0:0
137473,PC,3,0:6:0,0:0:0,0:0:0,0:6:0,0:7:0
137498,PC,12,0:8:0,0:11:0,0:22:0,0:6:0,0:41:0
137501,PC,4,1:9:0,0:0:0,0:14:0,0:12:0,2:1:0
137502,PC,1,3:50:0,0:0:0,0:0:0,3:50:0,3:50:0
137504,PC,1,0:0:0,16:55:0,0:0:0,16:55:0,16:55:0
137516,PC,1,0:0:0,0:0:0,4:0:0,4:0:0,4:0:0
137530,PC,2,3:11:0,0:0:0,0:0:0,3:0:0,3:22:0
137530,Xbox Series X/S,1,2:0:0,0:0:0,0:0:0,2:0:0,2:0:0
137536,PC,2,2:50:0,0:0:0,0:0:0,2:41:0,3:0:0
137536,Xbox Series X/S,1,2:30:0,0:0:0,0:0:0,2:30:0,2:30:0
137542,PC,1,0:0:0,0:0:0,13:3:0,13:3:0,13:3:0
137546,PC,1,0:49:0,0:0:0,0:0:0,0:49:0,0:49:0
137568,PC,1,0:0:0,0:0:0,1:36:0,1:36:0,1:36:0
137585,PC,3,0:11:0,0:0:0,0:0:0,0:8:0,0:16:0
137588,PC,2,0:0:0,0:0:0,0:57:0,0:55:0,1:0:0
137589,Mobile,1,5:0:0,0:0:0,0:0:0,5:0:0,5:0:0
137594,PC,1,7:4:0,0:0:0,0:0:0,7:4:0,7:4:0
137598,PC,2,1:16:0,0:0:0,0:0:0,1:0:0,1:33:0
137610,PC,5,0:50:0,1:9:0,0:50:0,0:48:0,1:9:0
137612,Nintendo DS,2,2:45:0,0:0:0,0:0:0,2:30:0,3:0:0
137613,Nintendo DS,1,1:0:0,0:0:0,0:0:0,1:0:0,1:0:0
137621,PC,3,0:0:0,0:0:0,3:59:0,2:0:0,6:48:0
137627,PlayStation 5,5,9:22:0,12:0:0,9:44:0,2:36:0,18:0:0
137627,Xbox Series X/S,1,5:0:0,0:0:0,0:0:0,5:0:0,5:0:0
137631,PC,2,0:0:0,0:0:0,0:49:0,0:38:0,1:0:0
137635,PC,1,0:15:0,0:0:0,0:0:0,0:15:0,0:15:0
137636,PC,1,0:47:0,0:0:0,0:0:0,0:47:0,0:47:0
137646,PC,2,0:39:0,0:0:0,0:0:0,0:35:0,0:44:0
137652,PC,2,0:0:0,0:0:0,1:25:0,1:2:0,1:48:0
137653,PC,1,0:0:0,0:0:0,1:23:0,1:23:0,1:23:0
137654,PC,3,0:21:0,0:0:0,0:27:0,0:19:0,0:27:0
137659,PC,2,0:0:0,0:0:0,7:30:0,7:0:0,8:0:0
137660,PC,3,0:30:0,0:0:0,1:55:0,0:30:0,2:20:0
137666,PC,1,0:0:0,4:41:0,0:0:0,4:41:0,4:41:0
137667,PC,6,7:46:0,9:3:0,10:50:0,7:0:0,11:40:0
137668,PC,9,2:7:0,4:1:0,7:0:0,1:45:0,7:25:0
137668,PlayStation 5,1,0:0:0,0:0:0,6:25:0,6:25:0,6:25:0
137668,Xbox Series X/S,3,1:50:0,0:0:0,5:48:0,1:30:0,5:48:0
137670,PC,4,3:14:0,5:30:0,6:30:0,1:58:0,6:30:0
137679,PC,4,11:0:0,0:0:0,7:10:0,3:48:0,12:0:0
137681,PC,1,1:35:0,0:0:0,0:0:0,1:35:0,1:35:0
137696,PC,5,9:40:0,52:40:0,0:0:0,6:0:0,95:0:0
137698,Mobile,1,0:0:0,0:0:0,9:0:0,9:0:0,9:0:0
137710,PC,1,0:0:0,0:0:0,1:58:0,1:58:0,1:58:0
137711,Mobile,2,49:30:0,0:0:0,0:0:0,20:0:0,79:0:0
137711,PC,3,246:46:0,0:0:0,0:0:0,70:12:0,372:0:0
137711,PlayStation 5,3,88:43:0,0:0:0,23:36:0,23:36:0,152:0:0
137711,Xbox Series X/S,1,10:54:0,0:0:0,0:0:0,10:54:0,10:54:0
137712,PC,19,1:36:0,5:14:0,11:26:0,0:30:0,22:25:0
137726,PC,2,1:1:0,1:36:0,0:0:0,1:1:0,1:36:0
137736,Nintendo Switch,1,0:0:0,10:0:0,0:0:0,10:0:0,10:0:0
137736,PC,1,9:14:0,0:0:0,0:0:0,9:14:0,9:14:0
137736,Xbox Series X/S,1,0:0:0,15:22:0,0:0:0,15:22:0,15:22:0
137749,Nintendo Switch,1,0:0:0,10:22:0,0:0:0,10:22:0,10:22:0
137750,PC,1,0:0:0,0:0:0,22:30:0,22:30:0,22:30:0
137752,Emulated,1,0:0:0,0:0:0,0:28:0,0:28:0,0:28:0
137753,Xbox Series X/S,2,0:0:0,0:0:0,1:50:0,1:30:0,2:11:0
137761,PC,1,0:0:0,0:0:0,1:5:0,1:5:0,1:5:0
137766,PC,5,0:0:0,0:0:0,1:13:0,0:37:0,1:43:0
137767,PC,1,0:0:0,0:0:0,1:35:0,1:35:0,1:35:0
137768,PC,7,0:10:0,0:0:0,0:56:0,0:10:0,1:42:0
137772,PC,1,0:0:0,0:0:0,0:40:0,0:40:0,0:40:0
137771,PC,1,0:0:0,0:0:0,0:29:0,0:29:0,0:29:0
137774,PC,1,0:0:0,0:0:0,0:32:0,0:32:0,0:32:0
137775,PC,1,0:0:0,0:0:0,0:34:0,0:34:0,0:34:0
137776,PC,6,0:39:0,0:39:0,0:37:0,0:24:0,0:45:0
137777,PC,302,2:0:0,2:16:0,3:10:0,0:40:0,9:0:0
137777,PlayStation 4,4,0:0:0,0:0:0,2:43:0,0:45:0,4:7:0
137777,PlayStation 5,12,1:39:0,3:14:0,2:58:0,1:28:0,5:0:0
137777,Xbox One,4,1:15:0,2:0:0,3:6:0,1:15:0,3:30:0
137777,Xbox Series X/S,5,2:19:0,0:0:0,3:4:0,2:0:0,3:4:0
137779,PC,3,5:0:0,7:30:0,8:0:0,5:0:0,8:0:0
137780,Emulated,11,46:18:0,68:52:0,65:0:0,29:27:0,167:18:0
137780,Nintendo Switch,207,49:19:0,67:9:0,85:30:0,21:40:0,241:28:0
137780,PlayStation 4,3,0:0:0,44:14:0,58:20:0,44:14:0,70:0:0
137780,PlayStation 5,120,46:42:0,57:56:0,66:55:0,30:0:0,134:0:0
137780,Xbox Series X/S,18,37:3:0,64:38:0,80:58:0,34:14:0,154:41:0
137783,Nintendo Switch,4,21:54:0,0:0:0,0:0:0,15:0:0,30:0:0
137783,PC,5,17:33:0,21:15:0,0:0:0,16:30:0,21:30:0
137787,Emulated,2,13:14:0,0:0:0,0:0:0,11:21:0,15:8:0
137787,Nintendo Switch,104,15:23:0,17:18:0,16:34:0,9:5:0,40:0:0
137788,Nintendo Switch,6,38:0:0,35:0:0,46:8:0,31:0:0,53:25:0
137788,PC,24,29:49:0,33:11:0,32:20:0,21:0:0,44:5:0
137790,Nintendo Switch,2,0:0:0,19:29:0,0:0:0,15:0:0,23:58:0
137790,PC,2,9:52:0,0:0:0,23:16:0,9:52:0,23:16:0
137790,PlayStation 5,1,0:0:0,0:0:0,9:0:0,9:0:0,9:0:0
137791,PC,1,0:8:0,0:0:0,0:0:0,0:8:0,0:8:0
137793,Nintendo Switch,2,21:0:0,0:0:0,85:0:0,21:0:0,85:0:0
137793,PC,2,6:30:0,37:10:0,0:0:0,6:30:0,37:10:0
137793,PlayStation 4,1,0:0:0,0:0:0,30:0:0,30:0:0,30:0:0
137793,PlayStation 5,1,0:0:0,29:15:0,0:0:0,29:15:0,29:15:0
137794,Nintendo Switch,10,8:11:0,0:0:0,0:0:0,0:30:0,30:0:0
137796,Nintendo Switch,8,2:52:0,3:11:0,0:0:0,1:56:0,5:11:0
137796,PC,28,2:8:0,3:51:0,5:42:0,1:0:0,6:7:0
137796,PlayStation 5,6,2:2:0,9:15:0,0:0:0,1:40:0,15:0:0
137796,Xbox Series X/S,3,1:50:0,3:36:0,16:41:0,1:50:0,16:41:0
137799,PC,11,22:4:0,69:10:0,92:25:0,21:8:0,186:10:0
137800,PC,10,1:18:0,1:36:0,1:10:0,0:50:0,1:38:0
137803,Emulated,4,6:0:0,6:0:0,0:0:0,5:9:0,6:52:0
137803,Nintendo Switch,248,7:36:0,9:17:0,18:23:0,4:0:0,28:0:0
137808,PC,3,0:0:0,0:0:0,2:11:0,1:45:0,3:0:0
137813,PC,4,0:36:0,0:33:0,0:0:0,0:30:0,0:45:0
137821,PC,2,0:0:0,16:18:0,0:0:0,13:24:0,19:12:0
137840,PC,3,1:1:0,0:0:0,1:3:0,1:0:0,1:3:0
137844,PC,2,6:57:0,0:0:0,5:12:0,5:12:0,6:57:0
137850,PC,5,0:0:0,5:20:0,5:40:0,4:24:0,7:3:0
137854,PC,9,0:57:0,1:25:0,2:51:0,0:45:0,3:0:0
137867,Nintendo Switch,7,44:56:0,46:40:0,75:0:0,20:0:0,80:0:0
